Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Velocity x (m/s),Velocity y (m/s),Velocity z (m/s),Position x (m),Position y (m),Position z (m)
123.6411736,0.051874601617811114,-0.011162818693140529,-0.05510235784969501,0.6606141059869938,0.024978971889856913,-0.01035758345510456,-0.02149211018411772,0.017417504312774577,-0.010480530359567948,-0.006813783278271733
123.6462097,0.05211204012187509,-0.011165674432883164,-0.055497620395901046,0.6614876727572997,0.025240217571064275,-0.010413800526325064,-0.021769611168484464,0.0175439587427966,-0.010532833743002368,-0.006922718455723612
123.6512457,0.05233702584322726,-0.011167423345904322,-0.05587716804951129,0.6623402515971778,0.025502653805118247,-0.01047003086276911,-0.022049097184798444,0.01767172929292193,-0.01058541923044015,-0.007033053963357267
123.6562817,0.05255051265471105,-0.011168261392819507,-0.05624196136589327,0.6631701644187624,0.025766223067264206,-0.01052627000673897,-0.022330494603095215,0.01780082432488633,-0.010638287916029466,-0.007144801775478957
123.6613177,0.05275338375161043,-0.011168476380456063,-0.05659256814341327,0.6639756115773139,0.026030867448993543,-0.010582513371113253,-0.022613729120534082,0.01793124939880637,-0.01069143983257494,-0.007257971330815146
123.6663537,0.05294643781526524,-0.01116846902841045,-0.056929166653606936,0.6647547002960882,0.026296533489566867,-0.010638757818165276,-0.02289872929370454,0.018063009794369773,-0.010744874993429587,-0.0073725717011022904
123.6713897,0.0531304900190563,-0.011168774580176363,-0.0572516136264883,0.6655054659374271,0.026563171750404756,-0.010695002228192396,-0.023185424576972334,0.018196110532164127,-0.010798593401226358,-0.007488611600548748
123.6764257,0.05330646226182499,-0.011170084149140232,-0.05755949358319097,0.666225908397478,0.02683073689814018,-0.01075124817697805,-0.023473743703194747,0.01833055639414089,-0.010852595059746468,-0.007606099386277971
123.6814618,0.053475394775201066,-0.011173262032834952,-0.05785213570580975,0.6669140291058028,0.027099193572736855,-0.010807501837761514,-0.023763619068828946,0.018466354655563032,-0.010906881070221062,-0.007725045427606021
123.6864978,0.05363843401160785,-0.011179340373813686,-0.058128651257819124,0.6675678409129308,0.027368495660824985,-0.010863770385358915,-0.024054962424243636,0.01860350429705325,-0.010961449333678923,-0.007845452615805675
123.6915337,0.05379685886003474,-0.011189468987308706,-0.05838799535463368,0.6681853659019139,0.027638613450663815,-0.010920068425547356,-0.02434769249911264,0.018742009447440408,-0.011016299950612799,-0.007967328080769838
123.6965698,0.053952126509051276,-0.011204807321164297,-0.05862899317309045,0.6687646529679848,0.027909539811569496,-0.010976419710314479,-0.02464174028251883,0.018881882474762714,-0.011071436402563441,-0.008090685921985927
123.7016058,0.054105907039466605,-0.011226367071943816,-0.05885029917852291,0.6693038448676863,0.02818124272066853,-0.011032847119983749,-0.024936995892137916,0.019023119065178604,-0.011126855736442022,-0.00821552517967346
123.7066418,0.054260106968990585,-0.01125483676087283,-0.05905032323606414,0.6698012995500621,0.028453720068519504,-0.011089383104558103,-0.025233365998801195,0.019165725901481894,-0.011182559512147463,-0.008341854150914945
123.7116778,0.0544168589653083,-0.011290434025409187,-0.05922719089660538,0.670255698428481,0.02872697396721556,-0.011146062462485904,-0.025530743426618253,0.01930970688906399,-0.011238548364085325,-0.008469678178448254
123.7167138,0.05457847353621627,-0.011332839215517582,-0.05937877297292042,0.6706660695028843,0.0290010172689643,-0.01120292108823775,-0.025829011559972956,0.019455065970996395,-0.011294823104665935,-0.008599002041504229
123.7217498,0.05474742154948523,-0.011381236918826584,-0.05950276612338516,0.6710317454025714,0.029275874461692903,-0.011259993266527142,-0.026128043060664824,0.019601807184374306,-0.011351384723011278,-0.008729829905039099
123.7267858,0.054926371825730874,-0.011434437520279277,-0.0595968085137456,0.6713523028999635,0.029551582476616333,-0.011317309175650398,-0.026427698990862433,0.01974993472094509,-0.011408234370560728,-0.00886216526352495
123.7318218,0.055118206229941374,-0.011491035301930557,-0.05965864319502391,0.6716274887391251,0.029828191685130935,-0.011374893003002571,-0.026727828518537895,0.01989945299228449,-0.011465373335646623,-0.008996010881793729
123.7368579,0.055325983103623126,-0.011549574710947183,-0.059686328740389975,0.6718571692288045,0.030105772483525438,-0.011432763005886602,-0.027028275411532243,0.020050369710759318,-0.011522804153859784,-0.00913137143929479
123.7418938,0.05555292942921795,-0.011608689560158056,-0.05967843573012344,0.6720413716620834,0.03038438860183674,-0.011490925509173413,-0.02732884979443572,0.020202680911864078,-0.011580524855356232,-0.009268239962707042
123.7469299,0.05580249527539467,-0.011667175786709845,-0.05963415164126827,0.6721803889327151,0.03066415870973512,-0.011549388030667303,-0.02762939636461608,0.020356404206421923,-0.011638541516865206,-0.00940662757444779
123.7519659,0.056078391373043664,-0.011723996474496894,-0.0595532931198687,0.6722748430436212,0.03094518007594223,-0.011608143927929221,-0.02792971395228175,0.020511536521484384,-0.011696852182336999,-0.009546525414225852
123.7570019,0.05638455014729499,-0.0117782614226865,-0.05943627168617181,0.6723256630634172,0.031227590854897104,-0.011667185974174835,-0.028229624336433647,0.020668087558688365,-0.011755459463030544,-0.009687934628036951
123.7620379,0.05672502355745705,-0.011829219288787655,-0.05928403237048635,0.6723339979689407,0.03151154344943831,-0.011726501298699364,-0.028528945400644604,0.020826064698866362,-0.011814364767583522,-0.009830852706634625
123.7670739,0.057103841793994296,-0.011876264352213105,-0.059097974879953094,0.6723010933980342,0.031797210668073894,-0.011786073247037747,-0.02882749978766261,0.020985476141734388,-0.011873569430289735,-0.0099752762356189
123.7721099,0.05752484700941491,-0.01191893793429688,-0.05887987849319253,0.6722281663152982,0.03208478561534868,-0.01184588211431554,-0.029125117189158296,0.021146331008376172,-0.01193307469388967,-0.01012120092516665
123.7771459,0.057991523792519165,-0.01195690807775451,-0.05863182533831729,0.6721162925878604,0.03237448074488751,-0.011905905885752539,-0.029421636257249414,0.02130863944107092,-0.01199288169607372,-0.010268621650344407
123.7821819,0.05850688067149001,-0.011989928742962251,-0.05835608415753944,0.6719662897839362,0.032666526058706874,-0.011966120874832158,-0.029716906129653418,0.0214724126962025,-0.01205299145945692,-0.01041753250007475
123.787218,0.05907343627212104,-0.012017797120269267,-0.05805494951959628,0.6717786146095034,0.032961172560456456,-0.012026503354974568,-0.03001079320507909,0.021637666522710423,-0.012113406086898761,-0.010567929833384516
123.792254,0.0596932858146413,-0.012040336663555456,-0.05773057244524149,0.6715533506267944,0.0332586663855231,-0.012087024981272293,-0.03030315793086001,0.021804408077176533,-0.01217412395124948,-0.010719800362344933
123.79729,0.06036817900826384,-0.012057424656202555,-0.057384817572921645,0.6712903050449761,0.03355928177288588,-0.012147660116710007,-0.030593889093694482,0.02197265567063954,-0.012235146888326248,-0.010873139126752885
123.802326,0.061099580118596855,-0.012069046728874992,-0.057019181920592285,0.6709891306071908,0.033863295922370876,-0.012208381307278521,-0.03088287903499113,0.022142425721275855,-0.012296475400631727,-0.011027937628900603
123.807362,0.061888718137744596,-0.01207533190850844,-0.056634777616045504,0.6706494054426744,0.03417099340784838,-0.012269161026605184,-0.03117002763514346,0.022313736061809485,-0.012358109852228495,-0.011184186847896127
123.812398,0.06273663986727913,-0.012076541647720129,-0.056232339019874504,0.6702706829900047,0.034482664992390305,-0.012329972398096481,-0.031455240375218095,0.022486605973661426,-0.012420050470191945,-0.011341877272746343
123.817434,0.06364427526643726,-0.012073021806255357,-0.05581224477304039,0.6698525327688791,0.034798606710762174,-0.012390789861834449,-0.03173842643452241,0.022661056215810105,-0.0124822973495625,-0.011500998925773397
123.82247,0.06461251964358339,-0.012065134261102057,-0.055374568959326714,0.6693945804937232,0.0351191192810033,-0.012451589599650629,-0.03201949689919888,0.022837109049857016,-0.012544850461046394,-0.011661541376727385
123.827506,0.06564231960264022,-0.0120531760686429,-0.054919136488825945,0.6688965631637399,0.03544450792992865,-0.012512349615789587,-0.03229836322847827,0.023014788263174282,-0.012607709659990923,-0.011823493748529005
123.832542,0.06673472417377842,-0.01203728573969043,-0.054445534414463814,0.6683583982913116,0.03577508265144781,-0.012573049410471321,-0.03257493599983622,0.02319411919225833,-0.012670874694739098,-0.011986844715986033
123.8375781,0.06789088375853189,-0.012017336160631838,-0.053953071465749694,0.6677802554708434,0.03611116539585925,-0.012633670385184953,-0.0328491291557008,0.023375132359153783,-0.012734346475520526,-0.01215158578325087
123.8426141,0.06911202747602899,-0.011992828924038544,-0.05344074071247525,0.6671626212334073,0.03645306388646749,-0.012694189690089943,-0.03312083682360253,0.023557849088486828,-0.01279812202719012,-0.012317698157586888
123.8476501,0.07039943841098387,-0.011962824009788774,-0.052907254804286166,0.6665063220247948,0.03680111205683607,-0.01275458557655128,-0.03338996439383001,0.02374230310351169,-0.012862202043311392,-0.012485172355052044
123.8526861,0.07175441578888715,-0.01192593761900301,-0.05235116615383868,0.665812469449948,0.037155643628674066,-0.012814830358264624,-0.03365640532902461,0.023928526214327957,-0.01292658583263531,-0.012653995114014327
123.8577221,0.07317824290207889,-0.01188040283170168,-0.05177101530237381,0.6650823682275644,0.037516998866587194,-0.01287488938011397,-0.03392004580177556,0.024116551928131176,-0.012991272546936598,-0.012824152617961817
123.8627581,0.07467220833756044,-0.011824156108921763,-0.05116546561832519,0.6643174711964344,0.03788552449784132,-0.0129347190887743,-0.03418076463483779,0.024306415481962423,-0.013056261141061128,-0.012995630458640864
123.8677941,0.07623765827656237,-0.011754932231891432,-0.050533427206662124,0.6635193791924954,0.038261573739029574,-0.012994265538938878,-0.03443843391969188,0.024498153875323017,-0.013121550324353762,-0.013168413600601309
123.8728302,0.07787598024743196,-0.011670374274923949,-0.04987414756499411,0.6626897937776155,0.038645514209876025,-0.013053464553151884,-0.034692925312447255,0.024691809768132685,-0.013187139811112126,-0.01334248981971573
123.8778661,0.0795884979171287,-0.011568163762747547,-0.049187253442016146,0.6618304079117947,0.03903768985880485,-0.01311223539096309,-0.03494408653217031,0.024887412191817806,-0.013253023735286541,-0.013517832333690232
123.8829021,0.08137637869070098,-0.011446161321485553,-0.048472797878590754,0.6609428486436733,0.0394384975343147,-0.013170492663672168,-0.0351917935405038,0.025085015231673283,-0.01331920364452798,-0.013694434479712869
123.8879382,0.08324062872871336,-0.011302523004403944,-0.04773135394085472,0.6600287484366506,0.039848317115038785,-0.01322813667670328,-0.03543590739790008,0.025284663395301013,-0.013385676713138487,-0.01387227856206075
123.8929742,0.08518215535985865,-0.011135765147266859,-0.046964115710932626,0.6590898877813304,0.04026751692131692,-0.013285056182553504,-0.03567628249634641,0.02548639506540472,-0.013452436932758148,-0.014051339056214605
123.8980102,0.08720182734634288,-0.01094479489956603,-0.04617293355394091,0.6581282942296731,0.040696494255709516,-0.013341135895835184,-0.03591279378306686,0.025690262445548635,-0.013519481684411585,-0.014231600350286313
123.9030462,0.08930046402186728,-0.01072893919969024,-0.04536023694524684,0.6571462203419085,0.04113564265822605,-0.013396253882949443,-0.036145320676444694,0.02589631576629809,-0.013586806431874618,-0.014413042682495509
123.9080822,0.0914787287031774,-0.010487976131484212,-0.04452885078245873,0.656146007625225,0.041585359795039266,-0.013450284820758975,-0.0363737548297005,0.02610460725047499,-0.013654406016330419,-0.014595645714619613
123.9131182,0.09373694331826253,-0.010222146348041935,-0.0436817622387005,0.6551299167634987,0.042046046672788835,-0.01350310226855717,-0.03659800212224114,0.02631519113196115,-0.013722274645021371,-0.01477938859862475
123.9181542,0.0960748908841628,-0.009932140055203507,-0.04282191214596707,0.6541000211995868,0.04251810591933999,-0.013554580997565952,-0.03681798347687541,0.0265281236681883,-0.013790405891485523,-0.014964250050363474
123.9231903,0.09849172848924455,-0.009619082865324072,-0.04195204372925556,0.6530582002546002,0.04300194867732154,-0.013604600248097943,-0.037033638908633634,0.02674346744166534,-0.01385879406782114,-0.015150212128111235
123.9282262,0.1009860805292832,-0.009284527444258795,-0.0410746068213481,0.6520061854926515,0.04349794317282011,-0.013653040987499388,-0.03724490520564962,0.026961269844349222,-0.013927427445570255,-0.015337241788263636
123.9332622,0.10355624984823526,-0.008930431121777382,-0.040191731322034824,0.650945611515259,0.044006509074365985,-0.013699797867708712,-0.03745175692560209,0.02718160605510781,-0.013996301893807723,-0.015525327983510279
123.9382983,0.10620042562549921,-0.008559106447910005,-0.03930524280044034,0.649878064202503,0.04452802870422649,-0.013744772411881078,-0.037654166503712914,0.02740454044796111,-0.014065408694000218,-0.01571444845400139
123.9433343,0.1089167902228193,-0.008173142104992268,-0.038416630795270724,0.6488051201989866,0.04506285404767693,-0.013787876071952788,-0.03785210770645609,0.027630130290730585,-0.014134735902882568,-0.015904573252462747
123.9483703,0.11170348705248706,-0.0077752846500853505,-0.03752693283997232,0.6477283706552164,0.04561135900323794,-0.013829036015593446,-0.03804557385914068,0.027858447959192328,-0.014204275287518869,-0.016095683614644533
123.9534063,0.11455850750115157,-0.007368285240797707,-0.03663659875067358,0.6466494424511593,0.046173897764034716,-0.013868192349091308,-0.03823455949292293,0.028089563235732504,-0.0142740169085412,-0.016287756990425183
123.9584423,0.11747961620666854,-0.006954746650822811,-0.035745448627861824,0.645569999830639,0.04675081440781098,-0.013905299033563995,-0.03841906140423147,0.0283235476609814,-0.014343950559842781,-0.01648077080784437
123.9634783,0.12046437618482375,-0.006537002253846735,-0.034852776517871886,0.6444916932455189,0.04734244175502824,-0.013940323137697566,-0.03859907548352153,0.028560474479999615,-0.014414065836470074,-0.016674702476527886
123.9685143,0.1235102417543126,-0.006117029927459379,-0.033957513540675936,0.6434161062289314,0.047949100353493784,-0.013973243481047871,-0.03877459406606518,0.028800418583028387,-0.014484352197215934,-0.016869529376453352
123.9735504,0.12661467616784786,-0.005696389633541792,-0.03305833777666855,0.6423447815446286,0.048571110281992444,-0.014004049455465538,-0.038945607500007313,0.029043461299418982,-0.014554800419694695,-0.01706523273000673
123.9785863,0.1297752597418227,-0.005276175617390436,-0.0321537151481368,0.6412793098758385,0.04920872912970737,-0.014032735904021147,-0.039112085983217165,0.029289666046066157,-0.014625395643390755,-0.017261778099313202
123.9836223,0.13298974453339021,-0.004856984614687817,-0.03124190752249391,0.6402214044589205,0.04986227733776587,-0.014059306724430272,-0.039274012092702856,0.02953912684035075,-0.014696131406729053,-0.01745915429426797
123.9886584,0.13625607405232643,-0.0044389106137909095,-0.030320994716498607,0.6391729377610067,0.050532026990212114,-0.01408376698464836,-0.03943134946317727,0.029791924718364435,-0.01476699707348237,-0.017657338329934238
123.9936944,0.13957245546372893,-0.004021576825313531,-0.02938897186317109,0.6381359790477221,0.05121821257913824,-0.014106121338499367,-0.03958404599256925,0.03004813182159954,-0.014837979212279912,-0.017856299095691405
123.9987304,0.14293751615314357,-0.003604212720861682,-0.028443923450501347,0.6371128701737452,0.05192109946485415,-0.014126373999391663,-0.0397320488548723,0.03030783660932652,-0.014909068635540779,-0.018056017022517423
124.0037664,0.14635046590833636,-0.003185770272772738,-0.02748420080899719,0.6361063203567711,0.05264093279620195,-0.014144524814653937,-0.039875292453369134,0.03057112380656007,-0.014980254758754603,-0.018256468307931734
124.0088024,0.1498111355344795,-0.002765048144979441,-0.026508557772733726,0.635119427086991,0.05337795374251485,-0.014160568353747587,-0.04001370288864296,0.03083807936286402,-0.015051526983352494,-0.01845762879820251
124.0138384,0.1533198379188445,-0.0023407933954747336,-0.025516219536718114,0.6341555502897197,0.05413240262106709,-0.014174493136205715,-0.04014719998558656,0.031108790440187738,-0.015122874668184254,-0.018659473951639985
124.0188744,0.15687713759281088,-0.0019117785477842236,-0.024506843687850756,0.6332180882474427,0.05490452132482701,-0.014186281371745334,-0.04027569966717357,0.03138334541468372,-0.015194287098395333,-0.018861978812965797
124.0239105,0.16048360989833146,-0.0014768605587059968,-0.02348038658855883,0.632310235764024,0.05569457027745787,-0.014195909279689826,-0.04039911858266991,0.03166183945729275,-0.015265754873565152,-0.01906512203905974
124.0289465,0.1641395648406671,-0.0010350203702111287,-0.022436945255345682,0.6314347756695787,0.05650276573690651,-0.014203346749463476,-0.040517365809529984,0.03194435234937715,-0.015337264200246618,-0.01926886974675946
124.0339824,0.16784471976627557,-5.853942507545237E-4,-0.021376643216622183,0.6305940040638508,0.057329356171486934,-0.014208559008545818,-0.04063035602214128,0.032230975940736144,-0.015408803958349938,-0.019473195652945346
124.0390185,0.17159789038522402,-1.2732185960546478E-4,-0.02029959333171331,0.6297898503314893,0.058174638964701555,-0.014211507112532041,-0.04073801093504447,0.032521820775688715,-0.01548036710584609,-0.01967808526936181
124.0440545,0.17539679238775893,3.395837968620033E-4,-0.019205926051639448,0.6290240844600976,0.05903880594068223,-0.014212148305417015,-0.04084023968706306,0.03281696422996071,-0.015551937870188545,-0.01988349930442844
124.0490905,0.179238002375341,8.153682152826798E-4,-0.018095868182574033,0.6282984557454864,0.0599221041871477,-0.014210438161416017,-0.040936960730659194,0.03311650780166282,-0.015623505942912086,-0.02008941429508043
124.0541265,0.18311709544972876,0.0012996940491320037,-0.01696985567424377,0.6276146947995557,0.06082474676710809,-0.014206331967083862,-0.04102809152282645,0.03342054837236502,-0.015695059370095504,-0.020295802296654286
124.0591625,0.18702894270470963,0.0017918424990611703,-0.015828609456701493,0.6269743941597052,0.06174692445979366,-0.014199786707852428,-0.04111355171600201,0.033729183840514605,-0.015766585976919052,-0.020502634954329822
124.0641985,0.19096806774692215,0.0022907703489223378,-0.01467308672024261,0.6263788436024029,0.06268880221525533,-0.01419076298902715,-0.041193264593226024,0.03404251300028263,-0.01583807338105585,-0.020709883517796627
124.0692345,0.19492893416246132,0.0027952159778602825,-0.013504333695406665,0.6258289193088311,0.06365051740442688,-0.01417922666955,-0.041267158257949015,0.034360635407084346,-0.015909509015016005,-0.020917518862535466
124.0742706,0.198906124858573,0.003303823165218024,-0.012323372930544935,0.6253250778963908,0.06463219900976486,-0.014165149682363863,-0.04133516743287262,0.034683657701151886,-0.015980881571889115,-0.02112551564874175
124.0793066,0.20289444581508087,0.003815250699809519,-0.01113120717393309,0.6248674224808296,0.0656338902545506,-0.014148511628903859,-0.04139722793895072,0.03501166771391877,-0.016052175371070745,-0.02133383582028758
124.0843425,0.20688895838101695,0.00432826078263267,-0.009928907426960329,0.6244557665372941,0.0666556463942328,-0.01412929840790465,-0.04145328358515804,0.03534476615272423,-0.016123377482853068,-0.021542449265780122
124.0893786,0.21088493091638366,0.0048418128583626405,-0.008717687486298942,0.6240896626361527,0.06769755987753505,-0.014107500853777242,-0.041503286555850935,0.03568307424377673,-0.01619447915523392,-0.02175133805722361
124.0944146,0.21487777084588455,0.005355178145832106,-0.0074988946580628445,0.623768435651764,0.0687595763896278,-0.014083117484222576,-0.04154718883003185,0.03602667331289675,-0.016265463132208863,-0.02196045915424484
124.0994506,0.21886301144793568,0.005868041949228865,-0.006273943489440007,0.6234912572876206,0.06984170084360855,-0.014056148807080143,-0.04158495326352988,0.03637567132897032,-0.01633631780473042,-0.022169785888036597
124.1044866,0.22283633452409835,0.006380560224520888,-0.0050442518218848965,0.6232572319191559,0.07094389496926123,-0.014026597347823803,-0.041616548842942726,0.03673016945922741,-0.016407030159548527,-0.022379287270340865
124.1095227,0.22679357836671415,0.006893386002909844,-0.003811171859485765,0.6230654689964901,0.07206612103355763,-0.013994464208477105,-0.04164195219954291,0.037090275830023174,-0.01647758859360034,-0.022588936338890815
124.1145586,0.2307307611446704,0.007407693506300014,-0.0025758862843735515,0.622915172795453,0.0732082308148536,-0.013959749805905081,-0.04166114487991008,0.03745606938425957,-0.016547975906777795,-0.02279868937218185
124.1195946,0.23464417151306002,0.00792517213127863,-0.0013393130958521513,0.6228057430942745,0.07437019092797909,-0.013922444661407324,-0.041674117043238194,0.03782767185020832,-0.016618183272446546,-0.023008527561704503
124.1246307,0.23853048255379,0.008447932906064829,-1.0208444429936781E-4,0.622736809642189,0.07555188244013557,-0.013882532702037006,-0.041680861957920215,0.03820518312705276,-0.01668819759569654,-0.023218419566578292
124.1296667,0.2423868023885222,0.008978327298808547,0.0011354101627909785,0.6227081637164835,0.07675312195027742,-0.01383998891192203,-0.041681376055181706,0.03858868712810813,-0.016758002905120542,-0.023428325681895453
124.1347027,0.24621064874114545,0.009518743611702272,0.0023729593203634094,0.6227196391339517,0.07797378188710699,-0.013794774055645194,-0.04167565812960189,0.038978289471970975,-0.016827587238272934,-0.023638218693972906
124.1397387,0.24999987524272088,0.01007144859498123,0.003610466045789542,0.6227709950587701,0.07921369871416489,-0.013746837662816758,-0.041663707906464564,0.03937408754812418,-0.016896937016579884,-0.0238480672176513
124.1447747,0.2537525463767638,0.010638498644722796,0.0048479185641457645,0.6228618044616864,0.08047269808588825,-0.013696117847692391,-0.04164552559945795,0.03977617789526704,-0.0169660383785554,-0.02405783986761938
124.1498107,0.25746677822549774,0.011221697876477917,0.006085414895967034,0.622991360564613,0.08175059590944266,-0.013642542368517524,-0.04162111148156889,0.04018465614954761,-0.017034877124979874,-0.024267505259789574
124.1548467,0.2611406098344823,0.011822551760040767,0.0073231747488332315,0.6231586330545338,0.08304719860458365,-0.013586029898011696,-0.04159046533215286,0.04059961699613309,-0.017103438669946857,-0.0244770320102061
124.1598828,0.2647719339576564,0.012442168809577655,0.008561450665865541,0.6233622938508679,0.0843623288297743,-0.013526490345092809,-0.04155358509180017,0.04102116255669021,-0.01717170935154517,-0.024686392886376644
124.1649187,0.26835845665098346,0.01308110606779256,0.009800366348526126,0.6236008279519696,0.08569569381199055,-0.01346383282718471,-0.041510470482391974,0.04144936015480068,-0.01723966963577675,-0.024895544025109503
124.1699547,0.27189767467019554,0.013739210658480825,0.011039805788338124,0.6238727023083807,0.08704714699968598,-0.013397956377027254,-0.04146111583746076,0.041884326627964825,-0.01730730762099301,-0.025104466479463062
124.1749908,0.27538690474977395,0.014415530515359615,0.012279413659799517,0.6241765007496946,0.08841645087909203,-0.013328764338230105,-0.041405518271530134,0.042326152740603314,-0.01737460684009004,-0.025313128807481128
124.1800268,0.27882336990630796,0.015108328698138848,0.013518644095007023,0.6245109655326423,0.08980329933140908,-0.0132561677265549,-0.04134367914433951,0.04277491007163245,-0.01744154769902903,-0.025521491286573866
124.1850628,0.282204281403793,0.01581517584567206,0.014756776187255167,0.6248749670567761,0.09120745382225838,-0.013180082183231013,-0.041275599252676994,0.04323069514807375,-0.017508114176301926,-0.02572952662957772
124.1900988,0.28552687887428124,0.016533072816432536,0.015992917639788287,0.6252674431610877,0.09262863458340902,-0.013100436957672145,-0.041201284127797916,0.043693594418679586,-0.017574288523498773,-0.025937203421929924
124.1951348,0.288788474153726,0.017258569819070296,0.0172260601663035,0.6256873424302807,0.09406654794542105,-0.013017176402968523,-0.041120743794563874,0.04416369288828756,-0.01764005267394092,-0.0261444902882386
124.2001708,0.29198650712795815,0.01798786980870446,0.018455144779153828,0.6261335841546858,0.09552088670125627,-0.01293026224535986,-0.041033993355566546,0.04464107404872693,-0.01770538832445728,-0.02635135591638221
124.2052068,0.29511852413209,0.01871692786495846,0.01967907453521001,0.6266049988561491,0.09699133075115385,-0.012839675333003153,-0.04094105324645865,0.04512581981227248,-0.017770277027279652,-0.026557769083726274
124.2102429,0.2981820540557426,0.01944156952529993,0.020896702699353488,0.627100231302148,0.0984775771505349,-0.012745415012582471,-0.04084194745919192,0.045618020295814146,-0.01783470156402433,-0.026763702768653058
124.2152788,0.30117447964536304,0.020157637523506893,0.022106812248183165,0.6276176561956899,0.09997919215655295,-0.012647509212610096,-0.04073671375406833,0.04611772451809051,-0.0178986396775771,-0.026969113758654812
124.2203148,0.3040929814426684,0.020861150178200855,0.023308088248277032,0.6281553410078344,0.10149590683604821,-0.012545995350041634,-0.04062538384758639,0.04662503881735428,-0.017962076922065907,-0.027173983520415945
124.2253509,0.30693456760732196,0.021548434433863325,0.0244991363020136,0.6287110373881529,0.10302734949989106,-0.012440936511629235,-0.04050800198435929,0.047140038602970794,-0.018024995265840164,-0.027378281442609998
124.2303869,0.3096961845246404,0.0222162178717095,0.02567855661655668,0.6292822075084068,0.10457307198236278,-0.012332418595820212,-0.04038462433394225,0.04766277646426353,-0.01808737457400077,-0.027581969075679644
124.2354229,0.3123748768455463,0.022861715481702023,0.02684503835093126,0.629866140419478,0.10613270196763011,-0.012220537722618193,-0.04025530712282117,0.048193333603070036,-0.01814919891801065,-0.027785020423087937
124.2404589,0.3149679459704763,0.023482739852464116,0.02799747531278483,0.6304601657006785,0.1077058218474211,-0.012105406123452574,-0.04012011550968615,0.04873177900603525,-0.018210451644614933,-0.02798740573727618
124.2454949,0.3174730796131857,0.024077776739488986,0.02913505309207018,0.6310618537638812,0.10929200042332969,-0.01198714704555547,-0.03997912022401085,0.04927817952251344,-0.018271116693494543,-0.02818909561285379
124.2505309,0.3198884556632858,0.024645925085584167,0.030257202713607413,0.6316690889093832,0.11089079485226297,-0.011865891361895305,-0.03983239609663907,0.04983259980101783,-0.018331178644204554,-0.028390061010949347
124.2555669,0.32221281748847536,0.025186691797695566,0.03136344410873696,0.6322800368320322,0.11250175311498457,-0.011741774483164205,-0.03968002082377322,0.050395102236799806,-0.018390622746802462,-0.028590273276755104
124.260603,0.3244454790191227,0.025699761815847544,0.03245329282244963,0.6328930797170921,0.11412444908513768,-0.011614931784601878,-0.03952207138289727,0.050965758345249614,-0.018449436101019987,-0.028789708105036036
124.265639,0.32658619808497774,0.026184875186438604,0.033526352797343756,0.6335067399740206,0.11575835651747468,-0.011485507784097532,-0.03935863660024374,0.05154460324975582,-0.018507603007853854,-0.028988329727737183
124.2706749,0.32863492162982133,0.026641828869909467,0.034582528583901075,0.6341196245999188,0.11740301195241408,-0.011353643371145885,-0.03918980124019126,0.05213169191749574,-0.018565110848505314,-0.0291861107667979
124.275711,0.3305915130025736,0.027070525487368255,0.03562217684099555,0.6347304112218984,0.1190580502812334,-0.011219472456774184,-0.03901564016798994,0.05272711269525295,-0.018621951082815787,-0.029383035978535695
124.280747,0.3324555653168664,0.027470993168741905,0.03664608690704291,0.6353378219585889,0.12072290914071569,-0.011083145290419687,-0.03883624688541854,0.053330881151077904,-0.018678109074303267,-0.029579067030136335
124.285783,0.3342262971420707,0.027843339788476737,0.037655335411951596,0.6359405716615529,0.12239715536764804,-0.010944801368822183,-0.03865169719175505,0.05394305747350873,-0.018733575443991124,-0.029774181673322266
124.290819,0.3359025000484328,0.028187630939206492,0.03865110560785077,0.6365373484451343,0.12408031900005687,-0.010804582309647303,-0.03846206492262031,0.054563687753967104,-0.018788340392093556,-0.029968354126326417
124.295855,0.3374825612145109,0.02850372730663334,0.0396345185794852,0.6371268317358624,0.12577192399030213,-0.010662629400237345,-0.03826741795477902,0.05519281570181733,-0.01884239483117909,-0.030161558964211865
124.300891,0.33896457296634225,0.028791168323404198,0.040606536858973516,0.637707697938511,0.12747148616857498,-0.01051908462952143,-0.038067818519213134,0.0558304826085961,-0.018895730387105913,-0.030353771089652988
124.305927,0.3403464932552883,0.029049160770903106,0.04156797506237238,0.6382785879432641,0.12917851175803485,-0.01037409230584465,-0.03786332399959118,0.05647672730337582,-0.018948339406629208,-0.03054496570651549
124.3109631,0.34162632843189916,0.02927663529741871,0.042519541895928624,0.6388380714346291,0.13089253073271717,-0.01022779782728636,-0.037653983520379644,0.05713159919191941,-0.019000215996078918,-0.03073512206271608
124.3159991,0.34280230056096855,0.029472284167119618,0.04346182943293813,0.6393846652818584,0.13261296092270158,-0.01008036069192844,-0.037439855107391576,0.05779510601990828,-0.019051351939230344,-0.03092420834838096
124.3210351,0.34387292056810004,0.02963455140873054,0.0443952637883646,0.6399168899157714,0.13433931330832802,-0.009931938268862706,-0.037220981334367124,0.058467291846422555,-0.019101742908013655,-0.03111220433454146
124.3260711,0.34483694459479464,0.0297616332207898,0.04532007925143545,0.6404332827096602,0.13607105733630548,-0.00978269866796864,-0.036997406785929374,0.05914818515970437,-0.0191513843638205,-0.03129908623582799
